"Site","MdTrt","lure","Rep","WkName","Count"
"Miller","meso","Alpha",4,"StdyWk10",0
"Miller","meso","Alpha",4,"StdyWk11",0
"Miller","meso","Alpha",4,"StdyWk12",0
"Miller","meso","Alpha",4,"StdyWk13",0
"Miller","meso","Alpha",4,"StdyWk14",0
"Miller","meso","Alpha",4,"StdyWk15",0
"Miller","meso","Alpha",4,"StdyWk16",0
"Miller","meso","Alpha",4,"StdyWk17",1
"Miller","meso","Alpha",4,"StdyWk18",9
"Miller","meso","Alpha",4,"StdyWk19",NA
"Miller","meso","Alpha",4,"StdyWk20",1
"Miller","meso","Alpha",4,"StdyWk21",0
"Miller","meso","Alpha",4,"StdyWk22",0
"Miller","meso","Peterson",1,"StdyWk1",NA
"Miller","meso","Peterson",1,"StdyWk2",0
"Miller","meso","Peterson",1,"StdyWk3",7
"Miller","meso","Peterson",1,"StdyWk4",0
"Miller","meso","Peterson",1,"StdyWk5",0
"Miller","meso","Peterson",1,"StdyWk6",1
"Miller","meso","Peterson",1,"StdyWk7",0
"Miller","meso","Peterson",1,"StdyWk8",0
"Miller","meso","Peterson",1,"StdyWk9",0
"Miller","meso","Peterson",1,"StdyWk10",0
"Miller","meso","Peterson",1,"StdyWk11",1
"Miller","meso","Peterson",1,"StdyWk12",0
"Miller","meso","Peterson",1,"StdyWk13",0
"Miller","meso","Peterson",1,"StdyWk14",0
"Miller","meso","Peterson",1,"StdyWk15",1
"Miller","meso","Peterson",1,"StdyWk16",0
"Miller","meso","Peterson",1,"StdyWk17",0
"Miller","meso","Peterson",1,"StdyWk18",1
"Miller","meso","Peterson",1,"StdyWk19",NA
"Miller","meso","Peterson",1,"StdyWk20",0
"Miller","meso","Peterson",1,"StdyWk21",1
"Miller","meso","Peterson",1,"StdyWk22",0
"Miller","meso","Peterson",2,"StdyWk1",NA
"Miller","meso","Peterson",2,"StdyWk2",1
"Miller","meso","Peterson",2,"StdyWk3",6
"Miller","meso","Peterson",2,"StdyWk4",2
"Miller","meso","Peterson",2,"StdyWk5",0
"Miller","meso","Peterson",2,"StdyWk6",0
"Miller","meso","Peterson",2,"StdyWk7",0
"Miller","meso","Peterson",2,"StdyWk8",0
"Miller","meso","Peterson",2,"StdyWk9",0
"Miller","meso","Peterson",2,"StdyWk10",0
"Miller","meso","Peterson",2,"StdyWk11",0
"Miller","meso","Peterson",2,"StdyWk12",0
"Miller","meso","Peterson",2,"StdyWk13",0
"Miller","meso","Peterson",2,"StdyWk14",1
"Miller","meso","Peterson",2,"StdyWk15",0
"Miller","meso","Peterson",2,"StdyWk16",0
"Miller","meso","Peterson",2,"StdyWk17",0
"Miller","meso","Peterson",2,"StdyWk18",0
"Miller","meso","Peterson",2,"StdyWk19",NA
"Miller","meso","Peterson",2,"StdyWk20",0
"Miller","meso","Peterson",2,"StdyWk21",0
"Miller","meso","Peterson",2,"StdyWk22",3
"Miller","meso","Peterson",3,"StdyWk1",NA
"Miller","meso","Peterson",3,"StdyWk2",1
"Miller","meso","Peterson",3,"StdyWk3",10
"Miller","meso","Peterson",3,"StdyWk4",0
"Miller","meso","Peterson",3,"StdyWk5",2
"Miller","meso","Peterson",3,"StdyWk6",1
"Miller","meso","Peterson",3,"StdyWk7",0
"Miller","meso","Peterson",3,"StdyWk8",2
"Miller","meso","Peterson",3,"StdyWk9",0
"Miller","meso","Peterson",3,"StdyWk10",1
"Miller","meso","Peterson",3,"StdyWk11",1
"Miller","meso","Peterson",3,"StdyWk12",0
"Miller","meso","Peterson",3,"StdyWk13",0
"Miller","meso","Peterson",3,"StdyWk14",0
"Miller","meso","Peterson",3,"StdyWk15",0
"Miller","meso","Peterson",3,"StdyWk16",0
"Miller","meso","Peterson",3,"StdyWk17",0
"Miller","meso","Peterson",3,"StdyWk18",1
"Miller","meso","Peterson",3,"StdyWk19",NA
"Miller","meso","Peterson",3,"StdyWk20",1
"Miller","meso","Peterson",3,"StdyWk21",0
"Miller","meso","Peterson",3,"StdyWk22",1
"Miller","meso","Peterson",4,"StdyWk1",NA
"Miller","meso","Peterson",4,"StdyWk2",0
"Miller","meso","Peterson",4,"StdyWk3",8
"Miller","meso","Peterson",4,"StdyWk4",1
"Miller","meso","Peterson",4,"StdyWk5",0
"Miller","meso","Peterson",4,"StdyWk6",0
"Miller","meso","Peterson",4,"StdyWk7",0
"Miller","meso","Peterson",4,"StdyWk8",0
"Miller","meso","Peterson",4,"StdyWk9",1
"Miller","meso","Peterson",4,"StdyWk10",1
"Miller","meso","Peterson",4,"StdyWk11",1
"Miller","meso","Peterson",4,"StdyWk12",1
"Miller","meso","Peterson",4,"StdyWk13",0
"Miller","meso","Peterson",4,"StdyWk14",1
"Miller","meso","Peterson",4,"StdyWk15",0
"Miller","meso","Peterson",4,"StdyWk16",0
"Miller","meso","Peterson",4,"StdyWk17",0
"Miller","meso","Peterson",4,"StdyWk18",1
"Miller","meso","Peterson",4,"StdyWk19",NA
"Miller","meso","Peterson",4,"StdyWk20",1
"Miller","meso","Peterson",4,"StdyWk21",0
"Miller","meso","Peterson",4,"StdyWk22",0
"Miller","gs","NOWL2L",1,"StdyWk1",NA
"Miller","gs","NOWL2L",1,"StdyWk2",35
"Miller","gs","NOWL2L",1,"StdyWk3",26
"Miller","gs","NOWL2L",1,"StdyWk4",4
"Miller","gs","NOWL2L",1,"StdyWk5",0
"Miller","gs","NOWL2L",1,"StdyWk6",3
"Miller","gs","NOWL2L",1,"StdyWk7",0
"Miller","gs","NOWL2L",1,"StdyWk8",0
"Miller","gs","NOWL2L",1,"StdyWk9",6
"Miller","gs","NOWL2L",1,"StdyWk10",5
"Miller","gs","NOWL2L",1,"StdyWk11",7
"Miller","gs","NOWL2L",1,"StdyWk12",4
"Miller","gs","NOWL2L",1,"StdyWk13",1
"Miller","gs","NOWL2L",1,"StdyWk14",36
"Miller","gs","NOWL2L",1,"StdyWk15",6
"Miller","gs","NOWL2L",1,"StdyWk16",24
"Miller","gs","NOWL2L",1,"StdyWk17",11
"Miller","gs","NOWL2L",1,"StdyWk18",33
"Miller","gs","NOWL2L",1,"StdyWk19",NA
"Miller","gs","NOWL2L",1,"StdyWk20",55
"Miller","gs","NOWL2L",1,"StdyWk21",12
"Miller","gs","NOWL2L",1,"StdyWk22",1
"Miller","gs","NOWL2L",2,"StdyWk1",NA
"Miller","gs","NOWL2L",2,"StdyWk2",19
"Miller","gs","NOWL2L",2,"StdyWk3",25
"Miller","gs","NOWL2L",2,"StdyWk4",5
"Miller","gs","NOWL2L",2,"StdyWk5",0
"Miller","gs","NOWL2L",2,"StdyWk6",1
"Miller","gs","NOWL2L",2,"StdyWk7",4
"Miller","gs","NOWL2L",2,"StdyWk8",2
"Miller","gs","NOWL2L",2,"StdyWk9",1
"Miller","gs","NOWL2L",2,"StdyWk10",1
"Miller","gs","NOWL2L",2,"StdyWk11",4
"Miller","gs","NOWL2L",2,"StdyWk12",0
"Miller","gs","NOWL2L",2,"StdyWk13",0
"Miller","gs","NOWL2L",2,"StdyWk14",10
"Miller","gs","NOWL2L",2,"StdyWk15",6
"Miller","gs","NOWL2L",2,"StdyWk16",4
"Miller","gs","NOWL2L",2,"StdyWk17",3
"Miller","gs","NOWL2L",2,"StdyWk18",26
"Miller","gs","NOWL2L",2,"StdyWk19",NA
"Miller","gs","NOWL2L",2,"StdyWk20",37
"Miller","gs","NOWL2L",2,"StdyWk21",6
"Miller","gs","NOWL2L",2,"StdyWk22",0
"Miller","gs","NOWL2L",3,"StdyWk1",NA
"Miller","gs","NOWL2L",3,"StdyWk2",37
"Miller","gs","NOWL2L",3,"StdyWk3",24
"Miller","gs","NOWL2L",3,"StdyWk4",2
"Miller","gs","NOWL2L",3,"StdyWk5",1
"Miller","gs","NOWL2L",3,"StdyWk6",3
"Miller","gs","NOWL2L",3,"StdyWk7",4
"Miller","gs","NOWL2L",3,"StdyWk8",1
"Miller","gs","NOWL2L",3,"StdyWk9",3
"Miller","gs","NOWL2L",3,"StdyWk10",3
"Miller","gs","NOWL2L",3,"StdyWk11",3
"Miller","gs","NOWL2L",3,"StdyWk12",0
"Miller","gs","NOWL2L",3,"StdyWk13",2
"Miller","gs","NOWL2L",3,"StdyWk14",12
"Miller","gs","NOWL2L",3,"StdyWk15",8
"Miller","gs","NOWL2L",3,"StdyWk16",4
"Miller","gs","NOWL2L",3,"StdyWk17",7
"Miller","gs","NOWL2L",3,"StdyWk18",14
"Miller","gs","NOWL2L",3,"StdyWk19",NA
"Miller","gs","NOWL2L",3,"StdyWk20",17
"Miller","gs","NOWL2L",3,"StdyWk21",5
"Miller","gs","NOWL2L",3,"StdyWk22",0
"Miller","gs","NOWL2L",4,"StdyWk1",NA
"Miller","gs","NOWL2L",4,"StdyWk2",16
"Miller","gs","NOWL2L",4,"StdyWk3",26
"Miller","gs","NOWL2L",4,"StdyWk4",3
"Miller","gs","NOWL2L",4,"StdyWk5",0
"Miller","gs","NOWL2L",4,"StdyWk6",0
"Miller","gs","NOWL2L",4,"StdyWk7",5
"Miller","gs","NOWL2L",4,"StdyWk8",1
"Miller","gs","NOWL2L",4,"StdyWk9",1
"Miller","gs","NOWL2L",4,"StdyWk10",2
"Miller","gs","NOWL2L",4,"StdyWk11",2
"Miller","gs","NOWL2L",4,"StdyWk12",0
"Miller","gs","NOWL2L",4,"StdyWk13",1
"Miller","gs","NOWL2L",4,"StdyWk14",15
"Miller","gs","NOWL2L",4,"StdyWk15",12
"Miller","gs","NOWL2L",4,"StdyWk16",16
"Miller","gs","NOWL2L",4,"StdyWk17",4
"Miller","gs","NOWL2L",4,"StdyWk18",10
"Miller","gs","NOWL2L",4,"StdyWk19",NA
"Miller","gs","NOWL2L",4,"StdyWk20",3
"Miller","gs","NOWL2L",4,"StdyWk21",2
"Miller","gs","NOWL2L",4,"StdyWk22",1
"Miller","gs","NOWeggs",1,"StdyWk1",NA
"Miller","gs","NOWeggs",1,"StdyWk2",0
"Miller","gs","NOWeggs",1,"StdyWk3",0
"Miller","gs","NOWeggs",1,"StdyWk4",0
"Miller","gs","NOWeggs",1,"StdyWk5",0
"Miller","gs","NOWeggs",1,"StdyWk6",0
"Miller","gs","NOWeggs",1,"StdyWk7",0
"Miller","gs","NOWeggs",1,"StdyWk8",0
"Miller","gs","NOWeggs",1,"StdyWk9",0
"Miller","gs","NOWeggs",1,"StdyWk10",0
"Miller","gs","NOWeggs",1,"StdyWk11",0
"Miller","gs","NOWeggs",1,"StdyWk12",0
"Miller","gs","NOWeggs",1,"StdyWk13",0
"Miller","gs","NOWeggs",1,"StdyWk14",0
"Miller","gs","NOWeggs",1,"StdyWk15",0
"Miller","gs","NOWeggs",1,"StdyWk16",0
"Miller","gs","NOWeggs",1,"StdyWk17",0
"Miller","gs","NOWeggs",1,"StdyWk18",0
"Miller","gs","NOWeggs",1,"StdyWk19",NA
"Miller","gs","NOWeggs",1,"StdyWk20",0
"Miller","gs","NOWeggs",1,"StdyWk21",0
"Miller","gs","NOWeggs",1,"StdyWk22",0
"Miller","gs","NOWeggs",2,"StdyWk1",NA
"Miller","gs","NOWeggs",2,"StdyWk2",0
"Miller","gs","NOWeggs",2,"StdyWk3",0
"Miller","gs","NOWeggs",2,"StdyWk4",0
"Miller","gs","NOWeggs",2,"StdyWk5",0
"Miller","gs","NOWeggs",2,"StdyWk6",0
"Miller","gs","NOWeggs",2,"StdyWk7",0
"Miller","gs","NOWeggs",2,"StdyWk8",0
"Miller","gs","NOWeggs",2,"StdyWk9",0
"Miller","gs","NOWeggs",2,"StdyWk10",0
"Miller","gs","NOWeggs",2,"StdyWk11",0
"Miller","gs","NOWeggs",2,"StdyWk12",0
"Miller","gs","NOWeggs",2,"StdyWk13",0
"Miller","gs","NOWeggs",2,"StdyWk14",0
"Miller","gs","NOWeggs",2,"StdyWk15",0
"Miller","gs","NOWeggs",2,"StdyWk16",0
"Miller","gs","NOWeggs",2,"StdyWk17",0
"Miller","gs","NOWeggs",2,"StdyWk18",0
"Miller","gs","NOWeggs",2,"StdyWk19",NA
"Miller","gs","NOWeggs",2,"StdyWk20",0
"Miller","gs","NOWeggs",2,"StdyWk21",0
"Miller","gs","NOWeggs",2,"StdyWk22",0
"Miller","gs","NOWeggs",3,"StdyWk1",NA
"Miller","gs","NOWeggs",3,"StdyWk2",0
"Miller","gs","NOWeggs",3,"StdyWk3",0
"Miller","gs","NOWeggs",3,"StdyWk4",0
"Miller","gs","NOWeggs",3,"StdyWk5",0
"Miller","gs","NOWeggs",3,"StdyWk6",0
"Miller","gs","NOWeggs",3,"StdyWk7",0
"Miller","gs","NOWeggs",3,"StdyWk8",0
"Miller","gs","NOWeggs",3,"StdyWk9",0
"Miller","gs","NOWeggs",3,"StdyWk10",0
"Miller","gs","NOWeggs",3,"StdyWk11",0
"Miller","gs","NOWeggs",3,"StdyWk12",0
"Miller","gs","NOWeggs",3,"StdyWk13",0
"Miller","gs","NOWeggs",3,"StdyWk14",0
"Miller","gs","NOWeggs",3,"StdyWk15",0
"Miller","gs","NOWeggs",3,"StdyWk16",0
"Miller","gs","NOWeggs",3,"StdyWk17",0
"Miller","gs","NOWeggs",3,"StdyWk18",0
"Miller","gs","NOWeggs",3,"StdyWk19",NA
"Miller","gs","NOWeggs",3,"StdyWk20",10
"Miller","gs","NOWeggs",3,"StdyWk21",0
"Miller","gs","NOWeggs",3,"StdyWk22",0
"Miller","gs","NOWeggs",4,"StdyWk1",NA
"Miller","gs","NOWeggs",4,"StdyWk2",0
"Miller","gs","NOWeggs",4,"StdyWk3",0
"Miller","gs","NOWeggs",4,"StdyWk4",0
"Miller","gs","NOWeggs",4,"StdyWk5",0
"Miller","gs","NOWeggs",4,"StdyWk6",0
"Miller","gs","NOWeggs",4,"StdyWk7",0
"Miller","gs","NOWeggs",4,"StdyWk8",0
"Miller","gs","NOWeggs",4,"StdyWk9",0
"Miller","gs","NOWeggs",4,"StdyWk10",0
"Miller","gs","NOWeggs",4,"StdyWk11",0
"Miller","gs","NOWeggs",4,"StdyWk12",0
"Miller","gs","NOWeggs",4,"StdyWk13",0
"Miller","gs","NOWeggs",4,"StdyWk14",0
"Miller","gs","NOWeggs",4,"StdyWk15",0
"Miller","gs","NOWeggs",4,"StdyWk16",0
"Miller","gs","NOWeggs",4,"StdyWk17",1
"Miller","gs","NOWeggs",4,"StdyWk18",2
"Miller","gs","NOWeggs",4,"StdyWk19",NA
"Miller","gs","NOWeggs",4,"StdyWk20",0
"Miller","gs","NOWeggs",4,"StdyWk21",0
"Miller","gs","NOWeggs",4,"StdyWk22",0
"Miller","gs","TrecePpoL2",1,"StdyWk1",NA
"Miller","gs","TrecePpoL2",1,"StdyWk2",49
"Miller","gs","TrecePpoL2",1,"StdyWk3",22
"Miller","gs","TrecePpoL2",1,"StdyWk4",22
"Miller","gs","TrecePpoL2",1,"StdyWk5",8
"Miller","gs","TrecePpoL2",1,"StdyWk6",3
"Miller","gs","TrecePpoL2",1,"StdyWk7",5
"Miller","gs","TrecePpoL2",1,"StdyWk8",1
"Miller","gs","TrecePpoL2",1,"StdyWk9",0
"Miller","gs","TrecePpoL2",1,"StdyWk10",0
"Miller","gs","TrecePpoL2",1,"StdyWk11",1
"Miller","gs","TrecePpoL2",1,"StdyWk12",0
"Miller","gs","TrecePpoL2",1,"StdyWk13",0
"Miller","gs","TrecePpoL2",1,"StdyWk14",0
"Miller","gs","TrecePpoL2",1,"StdyWk15",0
"Miller","gs","TrecePpoL2",1,"StdyWk16",3
"Miller","gs","TrecePpoL2",1,"StdyWk17",20
"Miller","gs","TrecePpoL2",1,"StdyWk18",24
"Miller","gs","TrecePpoL2",1,"StdyWk19",NA
"Miller","gs","TrecePpoL2",1,"StdyWk20",62
"Miller","gs","TrecePpoL2",1,"StdyWk21",5
"Miller","gs","TrecePpoL2",1,"StdyWk22",2
"Miller","gs","TrecePpoL2",2,"StdyWk1",NA
"Miller","gs","TrecePpoL2",2,"StdyWk2",13
"Miller","gs","TrecePpoL2",2,"StdyWk3",31
"Miller","gs","TrecePpoL2",2,"StdyWk4",12
"Miller","gs","TrecePpoL2",2,"StdyWk5",5
"Miller","gs","TrecePpoL2",2,"StdyWk6",0
"Miller","gs","TrecePpoL2",2,"StdyWk7",1
"Miller","gs","TrecePpoL2",2,"StdyWk8",1
"Miller","gs","TrecePpoL2",2,"StdyWk9",1
"Miller","gs","TrecePpoL2",2,"StdyWk10",2
"Miller","gs","TrecePpoL2",2,"StdyWk11",1
"Miller","gs","TrecePpoL2",2,"StdyWk12",0
"Miller","gs","TrecePpoL2",2,"StdyWk13",0
"Miller","gs","TrecePpoL2",2,"StdyWk14",0
"Miller","gs","TrecePpoL2",2,"StdyWk15",0
"Miller","gs","TrecePpoL2",2,"StdyWk16",0
"Miller","gs","TrecePpoL2",2,"StdyWk17",19
"Miller","gs","TrecePpoL2",2,"StdyWk18",15
"Miller","gs","TrecePpoL2",2,"StdyWk19",NA
"Miller","gs","TrecePpoL2",2,"StdyWk20",51
"Miller","gs","TrecePpoL2",2,"StdyWk21",3
"Miller","gs","TrecePpoL2",2,"StdyWk22",0
"Miller","gs","TrecePpoL2",3,"StdyWk1",NA
"Miller","gs","TrecePpoL2",3,"StdyWk2",14
"Miller","gs","TrecePpoL2",3,"StdyWk3",16
"Miller","gs","TrecePpoL2",3,"StdyWk4",4
"Miller","gs","TrecePpoL2",3,"StdyWk5",2
"Miller","gs","TrecePpoL2",3,"StdyWk6",3
"Miller","gs","TrecePpoL2",3,"StdyWk7",3
"Miller","gs","TrecePpoL2",3,"StdyWk8",1
"Miller","gs","TrecePpoL2",3,"StdyWk9",0
"Miller","gs","TrecePpoL2",3,"StdyWk10",0
"Miller","gs","TrecePpoL2",3,"StdyWk11",1
"Miller","gs","TrecePpoL2",3,"StdyWk12",1
"Miller","gs","TrecePpoL2",3,"StdyWk13",0
"Miller","gs","TrecePpoL2",3,"StdyWk14",0
"Miller","gs","TrecePpoL2",3,"StdyWk15",0
"Miller","gs","TrecePpoL2",3,"StdyWk16",1
"Miller","gs","TrecePpoL2",3,"StdyWk17",1
"Miller","gs","TrecePpoL2",3,"StdyWk18",3
"Miller","gs","TrecePpoL2",3,"StdyWk19",NA
"Miller","gs","TrecePpoL2",3,"StdyWk20",5
"Miller","gs","TrecePpoL2",3,"StdyWk21",0
"Miller","gs","TrecePpoL2",3,"StdyWk22",7
"Miller","gs","TrecePpoL2",4,"StdyWk1",NA
"Miller","gs","TrecePpoL2",4,"StdyWk2",14
"Miller","gs","TrecePpoL2",4,"StdyWk3",15
"Miller","gs","TrecePpoL2",4,"StdyWk4",3
"Miller","gs","TrecePpoL2",4,"StdyWk5",1
"Miller","gs","TrecePpoL2",4,"StdyWk6",4
"Miller","gs","TrecePpoL2",4,"StdyWk7",0
"Miller","gs","TrecePpoL2",4,"StdyWk8",0
"Miller","gs","TrecePpoL2",4,"StdyWk9",1
"Miller","gs","TrecePpoL2",4,"StdyWk10",0
"Miller","gs","TrecePpoL2",4,"StdyWk11",2
"Miller","gs","TrecePpoL2",4,"StdyWk12",0
"Miller","gs","TrecePpoL2",4,"StdyWk13",1
"Miller","gs","TrecePpoL2",4,"StdyWk14",1
"Miller","gs","TrecePpoL2",4,"StdyWk15",1
"Miller","gs","TrecePpoL2",4,"StdyWk16",0
"Miller","gs","TrecePpoL2",4,"StdyWk17",9
"Miller","gs","TrecePpoL2",4,"StdyWk18",3
"Miller","gs","TrecePpoL2",4,"StdyWk19",NA
"Miller","gs","TrecePpoL2",4,"StdyWk20",0
"Miller","gs","TrecePpoL2",4,"StdyWk21",1
"Miller","gs","TrecePpoL2",4,"StdyWk22",0
"Miller","gs","TrecePpo",1,"StdyWk1",NA
"Miller","gs","TrecePpo",1,"StdyWk2",NA
"Miller","gs","TrecePpo",1,"StdyWk3",10
"Miller","gs","TrecePpo",1,"StdyWk4",4
"Miller","gs","TrecePpo",1,"StdyWk5",3
"Miller","gs","TrecePpo",1,"StdyWk6",1
"Miller","gs","TrecePpo",1,"StdyWk7",1
"Miller","gs","TrecePpo",1,"StdyWk8",1
"Miller","gs","TrecePpo",1,"StdyWk9",0
"Miller","gs","TrecePpo",1,"StdyWk10",0
"Miller","gs","TrecePpo",1,"StdyWk11",0
"Miller","gs","TrecePpo",1,"StdyWk12",0
"Miller","gs","TrecePpo",1,"StdyWk13",1
"Miller","gs","TrecePpo",1,"StdyWk14",0
"Miller","gs","TrecePpo",1,"StdyWk15",0
"Miller","gs","TrecePpo",1,"StdyWk16",0
"Miller","gs","TrecePpo",1,"StdyWk17",0
"Miller","gs","TrecePpo",1,"StdyWk18",1
"Miller","gs","TrecePpo",1,"StdyWk19",NA
"Miller","gs","TrecePpo",1,"StdyWk20",7
"Miller","gs","TrecePpo",1,"StdyWk21",3
"Miller","gs","TrecePpo",1,"StdyWk22",0
"Miller","gs","TrecePpo",2,"StdyWk1",NA
"Miller","gs","TrecePpo",2,"StdyWk2",NA
"Miller","gs","TrecePpo",2,"StdyWk3",2
"Miller","gs","TrecePpo",2,"StdyWk4",2
"Miller","gs","TrecePpo",2,"StdyWk5",2
"Miller","gs","TrecePpo",2,"StdyWk6",0
"Miller","gs","TrecePpo",2,"StdyWk7",0
"Miller","gs","TrecePpo",2,"StdyWk8",0
"Miller","gs","TrecePpo",2,"StdyWk9",0
"Miller","gs","TrecePpo",2,"StdyWk10",0
"Miller","gs","TrecePpo",2,"StdyWk11",0
"Miller","gs","TrecePpo",2,"StdyWk12",NA
"Miller","gs","TrecePpo",2,"StdyWk13",NA
"Miller","gs","TrecePpo",2,"StdyWk14",NA
"Miller","gs","TrecePpo",2,"StdyWk15",NA
"Miller","gs","TrecePpo",2,"StdyWk16",NA
"Miller","gs","TrecePpo",2,"StdyWk17",0
"Miller","gs","TrecePpo",2,"StdyWk18",0
"Miller","gs","TrecePpo",2,"StdyWk19",NA
"Miller","gs","TrecePpo",2,"StdyWk20",2
"Miller","gs","TrecePpo",2,"StdyWk21",1
"Miller","gs","TrecePpo",2,"StdyWk22",1
"Miller","gs","TrecePpo",3,"StdyWk1",NA
"Miller","gs","TrecePpo",3,"StdyWk2",NA
"Miller","gs","TrecePpo",3,"StdyWk3",3
"Miller","gs","TrecePpo",3,"StdyWk4",4
"Miller","gs","TrecePpo",3,"StdyWk5",0
"Miller","gs","TrecePpo",3,"StdyWk6",0
"Miller","gs","TrecePpo",3,"StdyWk7",0
"Miller","gs","TrecePpo",3,"StdyWk8",1
"Miller","gs","TrecePpo",3,"StdyWk9",0
"Miller","gs","TrecePpo",3,"StdyWk10",1
"Miller","gs","TrecePpo",3,"StdyWk11",0
"Miller","gs","TrecePpo",3,"StdyWk12",0
"Miller","gs","TrecePpo",3,"StdyWk13",0
"Miller","gs","TrecePpo",3,"StdyWk14",0
"Miller","gs","TrecePpo",3,"StdyWk15",0
"Miller","gs","TrecePpo",3,"StdyWk16",0
"Miller","gs","TrecePpo",3,"StdyWk17",0
"Miller","gs","TrecePpo",3,"StdyWk18",3
"Miller","gs","TrecePpo",3,"StdyWk19",NA
"Miller","gs","TrecePpo",3,"StdyWk20",2
"Miller","gs","TrecePpo",3,"StdyWk21",5
"Miller","gs","TrecePpo",3,"StdyWk22",2
"Miller","gs","TrecePpo",4,"StdyWk1",NA
"Miller","gs","TrecePpo",4,"StdyWk2",NA
"Miller","gs","TrecePpo",4,"StdyWk3",3
"Miller","gs","TrecePpo",4,"StdyWk4",2
"Miller","gs","TrecePpo",4,"StdyWk5",0
"Miller","gs","TrecePpo",4,"StdyWk6",0
"Miller","gs","TrecePpo",4,"StdyWk7",0
"Miller","gs","TrecePpo",4,"StdyWk8",0
"Miller","gs","TrecePpo",4,"StdyWk9",0
"Miller","gs","TrecePpo",4,"StdyWk10",1
"Miller","gs","TrecePpo",4,"StdyWk11",0
"Miller","gs","TrecePpo",4,"StdyWk12",0
"Miller","gs","TrecePpo",4,"StdyWk13",0
"Miller","gs","TrecePpo",4,"StdyWk14",0
"Miller","gs","TrecePpo",4,"StdyWk15",0
"Miller","gs","TrecePpo",4,"StdyWk16",0
"Miller","gs","TrecePpo",4,"StdyWk17",0
"Miller","gs","TrecePpo",4,"StdyWk18",2
"Miller","gs","TrecePpo",4,"StdyWk19",NA
"Miller","gs","TrecePpo",4,"StdyWk20",0
"Miller","gs","TrecePpo",4,"StdyWk21",1
"Miller","gs","TrecePpo",4,"StdyWk22",0
"Miller","gs","AlphaL2",1,"StdyWk1",NA
"Miller","gs","AlphaL2",1,"StdyWk2",NA
"Miller","gs","AlphaL2",1,"StdyWk3",35
"Miller","gs","AlphaL2",1,"StdyWk4",18
"Miller","gs","AlphaL2",1,"StdyWk5",6
"Miller","gs","AlphaL2",1,"StdyWk6",0
"Miller","gs","AlphaL2",1,"StdyWk7",2
"Miller","gs","AlphaL2",1,"StdyWk8",15
"Miller","gs","AlphaL2",1,"StdyWk9",11
"Miller","gs","AlphaL2",1,"StdyWk10",3
"Miller","gs","AlphaL2",1,"StdyWk11",3
"Miller","gs","AlphaL2",1,"StdyWk12",0
"Miller","gs","AlphaL2",1,"StdyWk13",4
"Miller","gs","AlphaL2",1,"StdyWk14",5
"Miller","gs","AlphaL2",1,"StdyWk15",0
"Miller","gs","AlphaL2",1,"StdyWk16",4
"Miller","gs","AlphaL2",1,"StdyWk17",3
"Miller","gs","AlphaL2",1,"StdyWk18",1
"Miller","gs","AlphaL2",1,"StdyWk19",NA
"Miller","gs","AlphaL2",1,"StdyWk20",64
"Miller","gs","AlphaL2",1,"StdyWk21",8
"Miller","gs","AlphaL2",1,"StdyWk22",1
"Miller","gs","AlphaL2",2,"StdyWk1",NA
"Miller","gs","AlphaL2",2,"StdyWk2",NA
"Miller","gs","AlphaL2",2,"StdyWk3",33
"Miller","gs","AlphaL2",2,"StdyWk4",9
"Miller","gs","AlphaL2",2,"StdyWk5",2
"Miller","gs","AlphaL2",2,"StdyWk6",1
"Miller","gs","AlphaL2",2,"StdyWk7",2
"Miller","gs","AlphaL2",2,"StdyWk8",5
"Miller","gs","AlphaL2",2,"StdyWk9",2
"Miller","gs","AlphaL2",2,"StdyWk10",1
"Miller","gs","AlphaL2",2,"StdyWk11",0
"Miller","gs","AlphaL2",2,"StdyWk12",0
"Miller","gs","AlphaL2",2,"StdyWk13",0
"Miller","gs","AlphaL2",2,"StdyWk14",0
"Miller","gs","AlphaL2",2,"StdyWk15",0
"Miller","gs","AlphaL2",2,"StdyWk16",0
"Miller","gs","AlphaL2",2,"StdyWk17",9
"Miller","gs","AlphaL2",2,"StdyWk18",5
"Miller","gs","AlphaL2",2,"StdyWk19",NA
"Miller","gs","AlphaL2",2,"StdyWk20",5
"Miller","gs","AlphaL2",2,"StdyWk21",0
"Miller","gs","AlphaL2",2,"StdyWk22",1
"Miller","gs","AlphaL2",3,"StdyWk1",NA
"Miller","gs","AlphaL2",3,"StdyWk2",NA
"Miller","gs","AlphaL2",3,"StdyWk3",43
"Miller","gs","AlphaL2",3,"StdyWk4",2
"Miller","gs","AlphaL2",3,"StdyWk5",2
"Miller","gs","AlphaL2",3,"StdyWk6",3
"Miller","gs","AlphaL2",3,"StdyWk7",3
"Miller","gs","AlphaL2",3,"StdyWk8",1
"Miller","gs","AlphaL2",3,"StdyWk9",0
"Miller","gs","AlphaL2",3,"StdyWk10",0
"Miller","gs","AlphaL2",3,"StdyWk11",0
"Miller","gs","AlphaL2",3,"StdyWk12",0
"Miller","gs","AlphaL2",3,"StdyWk13",2
"Miller","gs","AlphaL2",3,"StdyWk14",1
"Miller","gs","AlphaL2",3,"StdyWk15",0
"Miller","gs","AlphaL2",3,"StdyWk16",0
"Miller","gs","AlphaL2",3,"StdyWk17",5
"Miller","gs","AlphaL2",3,"StdyWk18",12
"Miller","gs","AlphaL2",3,"StdyWk19",NA
